Fecha del HC,Turno,Crcy,Fecha Nacimiento,Edad,Genero,Estado Civil,Hijos,Fecha de ingreso,Antigüedad,Lugar de nacimiento,Escolaridad
2/26/2019,TURNO 04,MXN,4/14/1976,42.9,Male,Single,0,8/6/2007,11.6,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,11/8/1979,39.3,Male,Marr.,1,8/6/2007,11.6,CIUDAD JUAREZ CHIH,
2/26/2019,TURNO 02,MXN,9/10/1971,47.5,Male,Div.,2,9/14/2017,1.5,CD. JUAREZ CHIH,
2/26/2019,ADMINIST,MXN,5/24/1985,33.8,Male,Single,0,8/8/2007,11.6,CD. JUAREZ CHIH,Universidad
2/26/2019,TURNO 01,MXN,11/8/1973,45.3,Male,Marr.,3,8/20/2007,11.5,CAMARGO CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/13/1984,35.1,Male,Marr.,0,8/24/2007,11.5,AGUASCALIENTES AGS,Secundaria
2/26/2019,TURNO 04,MXN,8/11/1984,34.6,Male,SigOth,1,8/27/2007,11.5,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/25/1984,35,Male,Single,2,8/27/2007,11.5,TUXTEPEC OAX,Universidad
2/26/2019,TURNO 02,MXN,9/24/1983,35.4,Female,SigOth,4,9/3/2007,11.5,VERACRUZ,Secundaria
2/26/2019,TURNO 02,MXN,6/27/1969,49.7,Female,SigOth,3,9/3/2007,11.5,DURANGO DGO,Secundaria
2/26/2019,TURNO 05,MXN,12/4/1963,55.3,Male,SigOth,0,8/29/2007,11.5,SANTOÑA DGO,Bachillerato generál
2/26/2019,ADMINIST,MXN,9/21/1981,37.5,Male,Marr.,3,9/10/2007,11.5,HGO DEL PARRAL CHIH,Universidad
2/26/2019,ADMINIST,MXN,5/16/1977,41.8,Male,SigOth,2,9/5/2007,11.5,CD JUAREZ CHIH,
2/26/2019,TURNO 02,MXN,3/2/1988,31,Female,Marr.,1,9/17/2007,11.5,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 03,MXN,1/6/1981,38.2,Female,Marr.,3,9/17/2007,11.5,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 03,MXN,9/4/1969,49.5,Male,Marr.,2,9/24/2007,11.4,DURANGO,Secundaria
2/26/2019,TURNO 03,MXN,9/30/1989,29.4,Female,Single,2,10/1/2007,11.4,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 03,MXN,6/9/1979,39.7,Male,SigOth,3,10/1/2007,11.4,MATAMOROS TAMPS,Secundaria
2/26/2019,TURNO 01,MXN,9/22/1976,42.5,Male,SigOth,4,10/1/2007,11.4,DURANGO,Secundaria
2/26/2019,TURNO 04,MXN,7/25/1978,40.6,Female,Marr.,1,10/1/2007,11.4,OAXACA,Bachillerato generál
2/26/2019,TURNO 02,MXN,3/11/1989,30,Female,Single,2,10/8/2007,11.4,SAN PEDRO ZAC,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/21/1980,39,Female,SigOth,3,10/8/2007,11.4,OAXACA OAX,Bachillerato generál
2/26/2019,TURNO 02,MXN,7/23/1978,40.6,Male,SigOth,2,10/15/2007,11.4,COAHUILA,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/24/1979,40,Male,,3,10/17/2007,11.4,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 03,MXN,3/30/1983,35.9,Male,Single,2,11/5/2007,11.3,CHIHUAHUA CHIH,Universidad
2/26/2019,TURNO 03,MXN,3/15/1982,37,Male,Marr.,1,11/5/2007,11.3,CD JUAREZ CHIH,
2/26/2019,TURNO 03,MXN,9/10/1981,37.5,Male,Div.,3,11/5/2007,11.3,"PARRAL, CHIH",Universidad
2/26/2019,TURNO 02,MXN,5/2/1989,29.8,Male,Marr.,2,11/12/2007,11.3,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/21/1975,43.5,Male,SigOth,3,11/19/2007,11.3,COAHUILA,Primaria
2/26/2019,TURNO 01,MXN,10/14/1976,42.4,Male,Marr.,3,11/19/2007,11.3,TA BARBARA CHIH,
2/26/2019,TURNO 04,MXN,6/8/1982,36.7,Male,SigOth,4,12/3/2007,11.2,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,11/17/1975,43.3,Male,Marr.,2,12/5/2007,11.2,"CAMARGO, CHIH",
2/26/2019,TURNO 01,MXN,5/29/1982,36.8,Female,Single,1,1/14/2008,11.1,FCO DEL MAR OAX.,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/16/1982,36.2,Male,Single,1,1/14/2008,11.1,CD JUAREZ CHIH,Universidad
2/26/2019,ADMINIST,MXN,3/8/1986,33,Male,Single,0,1/14/2008,11.1,MISANTLA VER,Universidad
2/26/2019,TURNO 01,MXN,8/17/1975,43.6,Male,SigOth,0,1/14/2008,11.1,VERACRUZ VER,Secundaria
2/26/2019,TURNO 02,MXN,4/13/1984,34.9,Male,SigOth,1,1/14/2008,11.1,TRES VALLES VER,Carrera técnica
2/26/2019,TURNO 03,MXN,6/7/1984,34.7,Male,Marr.,2,1/14/2008,11.1,ACATLAN PUE,Carrera técnica
2/26/2019,TURNO 03,MXN,1/18/1973,46.1,Male,Marr.,2,1/14/2008,11.1,TORREON COAH,Bachillerato generál
2/26/2019,TURNO 02,MXN,9/6/1976,42.5,Male,Marr.,2,1/14/2008,11.1,TLAHUALILO DGO,Secundaria
2/26/2019,TURNO 03,MXN,9/6/1986,32.5,Female,SigOth,0,1/21/2008,11.1,BAJA CALIFORNIA NORTE,
2/26/2019,ADMINIST,MXN,9/4/1984,34.5,Female,Single,2,1/21/2008,11.1,DURANGO,Universidad
2/26/2019,TURNO 01,MXN,12/17/1988,30.2,Male,Single,1,1/21/2008,11.1,SAN LUIS POTOSI,Universidad
2/26/2019,TURNO 02,MXN,9/2/1979,39.5,Male,Marr.,3,1/28/2008,11.1,CD JUAREZ CHIH,Carrera técnica
2/26/2019,TURNO 04,MXN,1/8/1970,49.2,Male,Marr.,4,2/5/2008,11.1,TLAHUALILO DGO,Bachillerato generál
2/26/2019,TURNO 05,MXN,7/24/1983,35.6,Male,Marr.,1,2/5/2008,11.1,"CIUDAD JUAREZ, CHIH",Bachillerato generál
2/26/2019,TURNO 03,MXN,5/13/1984,34.8,Male,Marr.,1,2/18/2008,11,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 03,MXN,11/16/1984,34.3,Female,SigOth,2,11/30/2009,9.2,SILACAYOPAN OAX,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/16/1980,38.6,Male,Marr.,1,2/25/2008,11,COAHUILA,Bachillerato generál
2/26/2019,TURNO 05,MXN,2/14/1979,40.1,Male,SigOth,3,2/25/2008,11,VERACRUZ,Secundaria
2/26/2019,TURNO 03,MXN,12/27/1971,47.2,Female,Div.,4,2/25/2008,11,DF,Secundaria
2/26/2019,TURNO 02,MXN,8/10/1967,51.6,Male,Marr.,3,3/3/2008,11,COAHUILA,Universidad
2/26/2019,TURNO 01,MXN,9/3/1974,44.5,Male,Marr.,4,3/3/2008,11,MEXICO DF,Universidad
2/26/2019,ADMINIST,MXN,8/15/1974,44.6,Male,Marr.,3,3/14/2008,11,SENECU CHIH,Bachillerato generál
2/26/2019,TURNO 02,MXN,5/23/1966,52.8,Male,Marr.,3,3/17/2008,11,MEXICO DF,Secundaria
2/26/2019,TURNO 01,MXN,10/12/1983,35.4,Male,Marr.,2,3/18/2008,11,CD JUAREZ CHIH,Universidad
2/26/2019,TURNO 03,MXN,2/15/1977,42.1,Male,Single,1,3/19/2008,10.9,"VERACRUZ, VER",Bachillerato generál
2/26/2019,ADMINIST,MXN,7/12/1970,48.7,Male,Marr.,1,3/25/2008,10.9,VILLA JUAREZ DGO,Primaria
2/26/2019,TURNO 04,MXN,3/17/1982,37,Female,Marr.,4,6/23/2008,10.7,GOMEZ PALACIO DGO,Secundaria
2/26/2019,TURNO 04,MXN,3/16/1979,40,Female,SigOth,1,6/23/2008,10.7,XAPALA VER,Carrera técnica
2/26/2019,TURNO 02,MXN,6/4/1984,34.8,Male,Marr.,3,6/23/2008,10.7,DURANGO,Secundaria
2/26/2019,TURNO 04,MXN,11/4/1988,30.3,Male,Single,0,6/30/2008,10.7,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 03,MXN,5/12/1983,35.8,Female,Marr.,3,6/30/2008,10.7,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,8/10/1979,39.6,Male,Marr.,2,11/30/2009,9.2,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/6/1987,31.7,Male,Single,0,6/30/2008,10.7,COAHUILA,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/25/1974,44.5,Male,Marr.,2,5/8/2008,10.8,OJINAGA CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/31/1960,58.6,Male,Marr.,0,5/19/2008,10.8,GUANAJUATO,Secundaria
2/26/2019,TURNO 05,MXN,2/20/1978,41,Male,Marr.,3,5/23/2008,10.8,JALISCO,Bachillerato generál
2/26/2019,TURNO 03,MXN,9/13/1969,49.5,Male,Marr.,3,5/26/2008,10.8,PUEBLA,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/12/1988,30.5,Male,Marr.,1,9/16/2008,10.5,CD JUAREZ CHIH,Carrera técnica
2/26/2019,TURNO 02,MXN,9/30/1988,30.4,Male,Marr.,3,9/16/2008,10.5,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 04,MXN,1/26/1988,31.1,Male,Single,2,9/16/2008,10.5,CD JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 01,MXN,1/4/1990,29.2,Male,SigOth,2,11/30/2009,9.2,CD JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,8/26/1985,33.5,Male,SigOth,1,8/25/2008,10.5,SAN PEDRO CHIH,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/12/1988,31.1,Male,SigOth,2,8/25/2008,10.5,MONTERREY N.L,Bachillerato generál
2/26/2019,TURNO 04,MXN,2/19/1973,46,Female,Marr.,2,9/29/2008,10.4,BALLEZA CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 03,MXN,7/6/1985,33.7,Male,SigOth,4,9/29/2008,10.4,TORREON COAH,Bachillerato generál
2/26/2019,TURNO 03,MXN,6/23/1977,41.7,Female,Marr.,1,9/29/2008,10.4,TORREON COAHUILA,Secundaria
2/26/2019,TURNO 05,MXN,10/18/1987,31.4,Male,Marr.,0,11/30/2009,9.2,CANATLAN VER,Secundaria
2/26/2019,TURNO 03,MXN,9/9/1988,30.5,Female,Marr.,0,9/29/2008,10.4,CD JUAREZ CHIH,Secundaria
2/26/2019,TURNO 02,MXN,4/21/1979,39.9,Male,Marr.,3,10/6/2008,10.4,SAN JUAN DE GPE DURANGO,Secundaria
2/26/2019,TURNO 05,MXN,2/10/1982,37.1,Female,Single,2,10/6/2008,10.4,DELICIAS CHIHUAHUA,Carrera técnica
2/26/2019,TURNO 05,MXN,8/22/1978,40.5,Female,Marr.,1,5/4/2016,2.8,OAXACA,Universidad
2/26/2019,TURNO 04,MXN,11/21/1965,53.3,Female,Single,0,10/6/2008,10.4,JIMENEZ CHIHUAHUA,Primaria
2/26/2019,TURNO 03,MXN,2/8/1970,49.1,Female,Marr.,3,10/6/2008,10.4,JUAREZ CHIHUAHUA,Secundaria
2/26/2019,TURNO 02,MXN,5/9/1977,41.8,Female,Marr.,4,10/6/2008,10.4,MINATITLAN VERACRUZ,Secundaria
2/26/2019,TURNO 02,MXN,2/9/1988,31.1,Male,Marr.,3,10/6/2008,10.4,DELICIAS CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/18/1984,34.6,Male,SigOth,1,10/13/2008,10.4,JUAREZ,Carrera técnica
2/26/2019,ADMINIST,MXN,12/31/1980,38.2,Female,SigOth,3,10/13/2008,10.4,PUEBLA,Universidad
2/26/2019,TURNO 05,MXN,3/13/1985,34,Female,SigOth,1,10/13/2008,10.4,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/20/1989,29.2,Male,Single,0,10/13/2008,10.4,VERACRUZ,Universidad
2/26/2019,TURNO 02,MXN,1/1/1979,40.2,Male,Single,0,10/13/2008,10.4,DURANGO,Universidad
2/26/2019,TURNO 03,MXN,12/28/1984,34.2,Male,Marr.,3,10/13/2008,10.4,JUAREZ,Secundaria
2/26/2019,TURNO 02,MXN,11/30/1976,42.3,Female,SigOth,2,11/10/2008,10.3,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/23/1989,29.5,Male,Marr.,2,11/10/2008,10.3,CD. JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,10/2/1975,43.4,Female,Single,3,11/24/2008,10.3,SAN LUIS POTOSI,Secundaria
2/26/2019,TURNO 02,MXN,9/25/1977,41.4,Male,Single,0,7/6/2017,1.6,SAN PEDRO,Secundaria
2/26/2019,TURNO 01,MXN,11/11/1995,23.3,Female,Single,0,7/6/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 02,MXN,4/26/1980,38.9,Male,Marr.,4,7/6/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 03,MXN,3/4/1976,43,Male,Marr.,3,7/6/2017,1.6,MARTINEZ DE LA TORRE,Carrera técnica
2/26/2019,ADMINIST,MXN,10/20/1993,25.4,Male,Single,0,7/6/2017,1.6,GOMEZ PALACIO,Carrera técnica
2/26/2019,TURNO 02,MXN,1/31/1974,45.1,Female,Single,2,7/6/2017,1.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,3/5/1996,23,Female,Single,1,7/13/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,8/24/1997,21.5,Female,Single,1,7/13/2017,1.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/29/1982,36.5,Male,Marr.,3,7/13/2017,1.6,SANTIAGO,Secundaria
2/26/2019,TURNO 05,MXN,9/8/1982,36.5,Male,Single,1,7/13/2017,1.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/21/1981,37.6,Male,SigOth,2,7/13/2017,1.6,MAPIMI,Bachillerato generál
2/26/2019,TURNO 01,MXN,7/30/1995,23.6,Male,Single,0,7/13/2017,1.6,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,7/5/1989,29.7,Male,SigOth,1,7/13/2017,1.6,EJIDO EL VALEDOR,Secundaria
2/26/2019,TURNO 02,MXN,9/29/1977,41.4,Male,Marr.,2,7/13/2017,1.6,TORREON,Bachillerato generál
2/26/2019,TURNO 02,MXN,12/20/1992,26.2,Male,Marr.,3,7/13/2017,1.6,LERDO DE TEJADA,Secundaria
2/26/2019,TURNO 02,MXN,7/31/1978,40.6,Male,Marr.,3,7/13/2017,1.6,SAN ANDRES TUXTLA,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/23/1993,26,Male,Marr.,1,7/13/2017,1.6,JUAREZ,Universidad
2/26/2019,ADMINIST,MXN,10/29/1994,24.3,Male,Marr.,0,7/20/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,5/13/1993,25.8,Male,Single,0,7/20/2017,1.6,TUXTEPEC,Universidad
2/26/2019,TURNO 03,MXN,3/9/1997,22,Male,Single,0,7/20/2017,1.6,OAXACA,Carrera técnica
2/26/2019,ADMINIST,MXN,1/30/1995,24.1,Male,Single,0,7/20/2017,1.6,JUAREZ,Universidad
2/26/2019,TURNO 04,MXN,8/17/1998,20.5,Male,Single,0,7/20/2017,1.6,JUAREZ,Universidad
2/26/2019,TURNO 05,MXN,11/12/1996,22.3,Male,Single,0,7/20/2017,1.6,JUAREZ,Secundaria
2/26/2019,TURNO 05,MXN,1/8/1999,20.1,Male,Single,0,7/20/2017,1.6,MONTERREY,Universidad
2/26/2019,TURNO 02,MXN,6/21/1995,23.7,Male,Single,0,7/20/2017,1.6,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,10/15/1997,21.4,Male,Single,0,7/20/2017,1.6,DURANGO,Universidad
2/26/2019,TURNO 02,MXN,9/7/1976,42.5,Male,Marr.,3,7/20/2017,1.6,VERACRUZ,Secundaria
2/26/2019,ADMINIST,MXN,9/22/1994,24.4,Female,Single,0,7/20/2017,1.6,JUAREZ,Universidad
2/26/2019,TURNO 02,MXN,12/6/1978,40.3,Male,Marr.,3,7/6/2017,1.6,VERACRUZ,Secundaria
2/26/2019,TURNO 03,MXN,9/26/1973,45.4,Male,Marr.,2,6/7/2010,8.7,COAHUILA,Secundaria
2/26/2019,TURNO 02,MXN,6/10/1987,31.7,Male,SigOth,1,7/20/2017,1.6,COSAMALOAPAN,Bachillerato generál
2/26/2019,TURNO 01,MXN,2/16/1982,37.1,Female,SigOth,2,8/11/2009,9.6,VERACRUZ,Secundaria
2/26/2019,TURNO 03,MXN,6/17/1977,41.7,Female,SigOth,3,8/11/2009,9.6,CD.JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,3/26/1990,28.9,Female,Single,0,8/11/2009,9.6,OTEAPAN VERACRUZ,Universidad
2/26/2019,TURNO 03,MXN,11/15/1979,39.3,Male,SigOth,1,8/11/2009,9.6,TORREON,Secundaria
2/26/2019,TURNO 01,MXN,7/18/1987,31.6,Male,Marr.,2,8/14/2009,9.5,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,8/21/1986,32.5,Female,Single,0,8/24/2009,9.5,MIGUEL HIDALGO CAMPECHE,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/6/1981,37.2,Male,Marr.,3,8/24/2009,9.5,SANTA BARBARA,Universidad
2/26/2019,TURNO 05,MXN,8/4/1990,28.6,Female,Single,2,3/30/2017,1.9,VERACRUZ,Secundaria
2/26/2019,TURNO 04,MXN,9/29/1983,35.4,Female,SigOth,3,8/24/2009,9.5,CD. JUAREZ CHIH,Bachillerato generál
2/26/2019,TURNO 04,MXN,7/29/1989,29.6,Male,Single,0,9/7/2009,9.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,4/6/1991,27.9,Male,Single,0,9/7/2009,9.5,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/27/1963,55.9,Male,SigOth,4,9/7/2009,9.5,VILLA GARCIA,Carrera técnica
2/26/2019,TURNO 02,MXN,11/13/1973,45.3,Male,Marr.,5,9/7/2009,9.5,ZARAGOZA D.B.,Secundaria
2/26/2019,TURNO 02,MXN,4/13/1975,43.9,Female,Single,1,9/7/2009,9.5,COSOLAPA  OAXACA,Secundaria
2/26/2019,TURNO 01,MXN,4/13/1983,35.9,Female,Single,0,9/7/2009,9.5,COSOLOAPAN OAXACA,Secundaria
2/26/2019,TURNO 01,MXN,7/26/1977,41.6,Female,Marr.,3,9/7/2009,9.5,OAXACA,Bachillerato generál
2/26/2019,TURNO 03,MXN,11/15/1982,36.3,Male,Single,0,9/7/2009,9.5,VERACRUZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,5/15/1985,33.8,Male,Single,1,9/2/2009,9.5,JUAREZ,Bachillerato generál
2/26/2019,TURNO 03,MXN,2/16/1986,33,Female,Single,1,10/5/2009,9.4,PUEBLA,Bachillerato generál
2/26/2019,TURNO 05,MXN,10/3/1989,29.4,Male,Single,0,10/5/2009,9.4,NUEVO CASAS GRANDES,Universidad
2/26/2019,TURNO 02,MXN,8/10/1981,37.6,Male,Single,0,10/5/2009,9.4,JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,1/6/1979,40.2,Female,SigOth,6,10/5/2009,9.4,CD JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,5/29/1981,37.8,Male,Single,0,10/29/2009,9.3,sANTIAGO NILTEPEC JUCHITL,Universidad
2/26/2019,TURNO 04,MXN,1/23/1990,29.1,Male,SigOth,1,11/11/2009,9.3,VERACRUZ,Carrera técnica
2/26/2019,TURNO 02,MXN,9/13/1972,46.5,Male,Marr.,3,11/11/2009,9.3,OAXACA,Bachillerato generál
2/26/2019,TURNO 04,MXN,2/12/1979,40.1,Female,Single,3,11/11/2009,9.3,TORREON COAHUILA,Bachillerato generál
2/26/2019,ADMINIST,MXN,4/25/1974,44.9,Male,Marr.,2,11/24/2009,9.3,JUAREZ,Secundaria
2/26/2019,TURNO 05,MXN,4/10/1971,47.9,Male,Marr.,3,11/24/2009,9.3,CD.JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,3/1/1999,20,Male,Single,0,7/27/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 02,MXN,1/20/1999,20.1,Male,Single,0,7/27/2017,1.6,JUAREZ,Universidad
2/26/2019,ADMINIST,MXN,7/20/1994,24.6,Male,Single,0,7/27/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 01,MXN,4/22/1982,36.9,Male,Marr.,3,7/27/2017,1.6,DURANGO,Secundaria
2/26/2019,TURNO 02,MXN,4/28/1998,20.8,Male,Single,0,7/27/2017,1.6,JUAREZ,
2/26/2019,TURNO 01,MXN,6/9/1968,50.8,Male,Single,3,7/27/2017,1.6,DURANGO,Secundaria
2/26/2019,TURNO 03,MXN,3/3/1999,20,Male,Single,0,7/27/2017,1.6,JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,1/23/1999,20.1,Male,Single,0,7/27/2017,1.6,CHIHUAHUA,Universidad
2/26/2019,ADMINIST,MXN,7/14/1994,24.6,Male,Single,0,7/27/2017,1.6,CHIHUAHUA,Universidad
2/26/2019,TURNO 02,MXN,6/12/1989,29.7,Male,Marr.,2,7/27/2017,1.6,TORREON,Carrera técnica
2/26/2019,TURNO 02,MXN,2/16/1973,46.1,Male,Marr.,3,7/27/2017,1.6,CD GOMEZ PALACIO,Secundaria
2/26/2019,TURNO 03,MXN,1/13/1999,20.1,Male,Single,0,7/27/2017,1.6,CHIHUAHUA,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/24/1991,27.9,Male,Single,0,7/27/2017,1.6,CHIHUAHUA,Carrera técnica
2/26/2019,TURNO 03,MXN,11/11/1992,26.3,Male,Single,0,7/27/2017,1.6,JUAREZ,Secundaria
2/26/2019,TURNO 01,MXN,11/12/1998,20.3,Male,Single,0,7/27/2017,1.6,JUAREZ,Universidad
2/26/2019,TURNO 03,MXN,8/3/1990,28.6,Male,Single,0,1/25/2010,9.1,CD.JUAREZ,Carrera técnica
2/26/2019,TURNO 04,MXN,3/3/1990,29,Female,Single,1,2/2/2010,9.1,CD JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,1/20/1991,28.1,Male,Single,0,2/2/2010,9.1,TORREON,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/28/1976,42.9,Male,SigOth,3,2/2/2010,9.1,JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,9/17/1984,34.5,Female,Single,0,2/2/2010,9.1,TORREON,Universidad
2/26/2019,TURNO 01,MXN,12/10/1965,53.2,Female,Marr.,3,2/4/2010,9.1,TORREON COAHUILA,Bachillerato generál
2/26/2019,TURNO 04,MXN,2/18/1976,43.1,Female,SigOth,2,2/4/2010,9.1,GOMEZ PALACIOS DGO,Carrera técnica
2/26/2019,TURNO 03,MXN,7/28/1972,46.6,Male,Marr.,3,2/15/2010,9,CD. JUAREZ,Bachillerato generál
2/26/2019,TURNO 04,MXN,2/21/1965,54,Male,SigOth,3,2/15/2010,9,DELICIAS,Universidad
2/26/2019,TURNO 04,MXN,9/26/1990,28.4,Female,Marr.,1,6/8/2015,3.7,CD.JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,2/10/1980,39.1,Female,Marr.,2,2/17/2010,9,SAN FRANCISCO DEL ORO,Secundaria
2/26/2019,TURNO 01,MXN,11/14/1988,30.3,Male,Single,0,4/22/2010,8.9,SANPEDRO,Bachillerato generál
2/26/2019,TURNO 04,MXN,10/23/1985,33.4,Male,Single,0,4/22/2010,8.9,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/17/1989,29.9,Male,Single,0,4/22/2010,8.9,DURANGO,Carrera técnica
2/26/2019,TURNO 01,MXN,8/18/1977,41.6,Male,Single,0,5/20/2010,8.8,TONALA CHIAPAS,Universidad
2/26/2019,TURNO 03,MXN,1/13/1992,27.1,Male,SigOth,1,5/20/2010,8.8,VERACRUZ,Secundaria
2/26/2019,TURNO 05,MXN,3/7/1977,42,Female,Marr.,3,5/20/2010,8.8,COSOLAPA,Bachillerato generál
2/26/2019,TURNO 02,MXN,1/2/1981,38.2,Male,Marr.,3,6/2/2010,8.7,CD.JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,6/5/1982,36.8,Male,Marr.,3,6/7/2010,8.7,MEXICO D.F.,Bachillerato generál
2/26/2019,TURNO 02,MXN,2/10/1967,52.1,Male,SigOth,3,6/10/2010,8.7,LA ESPERANZA MATAMOROS,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/21/1984,34.2,Female,SigOth,1,6/14/2010,8.7,VERAZRUZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,2/22/1983,36,Male,Single,0,6/14/2010,8.7,GUADALAJARA,Carrera técnica
2/26/2019,TURNO 03,MXN,4/1/1970,48.9,Male,Marr.,3,6/16/2010,8.7,CHIHUAHUA CHIH.,Secundaria
2/26/2019,TURNO 05,MXN,2/12/1985,34.1,Male,SigOth,1,6/21/2010,8.7,TORREON,Bachillerato generál
2/26/2019,TURNO 03,MXN,8/5/1978,40.6,Male,Marr.,2,6/16/2010,8.7,JUAREZ,Universidad
2/26/2019,TURNO 01,MXN,6/15/1968,50.7,Male,SigOth,2,6/23/2010,8.7,DURANGO,Universidad
2/26/2019,TURNO 01,MXN,6/28/1979,39.7,Male,Marr.,0,6/28/2010,8.7,MATAMOROS,Carrera técnica
2/26/2019,ADMINIST,MXN,7/14/1991,27.6,Male,Single,0,7/2/2010,8.7,CD JUAREZ,Bachillerato generál
2/26/2019,ADMINIST,MXN,1/25/1984,35.1,Female,Marr.,2,10/19/2016,2.4,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,12/23/1990,28.2,Male,Marr.,1,7/2/2010,8.7,PINAL DE AMOLES,Bachillerato generál
2/26/2019,TURNO 02,MXN,8/4/1969,49.6,Male,Marr.,5,7/2/2010,8.7,JALAPA. VER,Carrera técnica
2/26/2019,TURNO 01,MXN,9/2/1975,43.5,Male,SigOth,3,7/2/2010,8.7,HIDALGOTITLAN VER,Universidad
2/26/2019,TURNO 01,MXN,11/21/1990,28.3,Male,Single,0,7/2/2010,8.7,TABASCO,Bachillerato generál
2/26/2019,TURNO 01,MXN,10/17/1978,40.4,Male,Single,0,7/2/2010,8.7,JUAREZ,Secundaria
2/26/2019,TURNO 03,MXN,2/17/1982,37,Male,Marr.,2,7/15/2010,8.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/3/1982,36.9,Male,Marr.,1,7/14/2010,8.6,DURANGO,Bachillerato generál
2/26/2019,TURNO 01,MXN,9/17/1989,29.5,Male,Single,0,7/14/2010,8.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,5/14/1990,28.8,Male,Single,0,8/4/2010,8.6,ORIZABA,Universidad
2/26/2019,TURNO 02,MXN,11/26/1984,34.3,Male,Marr.,2,8/5/2010,8.6,JUAREZ,Bachillerato generál
2/26/2019,TURNO 02,MXN,12/19/1987,31.2,Female,Single,2,8/11/2010,8.6,CD JUAREZ,Bachillerato generál
2/26/2019,TURNO 01,MXN,4/15/1990,28.9,Male,Marr.,2,8/11/2010,8.6,JUAREZ,Bachillerato generál
